4.693428e-11	 4.694159e-11	 -2.876534e-20	 1.143143e-03	 8.591394e-04	 1.371429e-14	 1.003892e+00	 1.002523e+00	 4.679324e-14	 3.507478e-12	 5.619417e-11	 -1.123817e-21	  -7.080747e-21	 -7.080747e-21	 -1.541521e-34
3.573215e-11	 3.573946e-11	 -2.876888e-20	 1.143261e-03	 8.652256e-04	 1.358092e-14	 1.004007e+00	 1.002609e+00	 4.815800e-14	 1.037622e-12	 5.384105e-11	 -1.179877e-21	  -5.390999e-21	 -5.390999e-21	 -1.366614e-34
2.720329e-11	 2.721060e-11	 -2.877189e-20	 1.143122e-03	 8.710571e-04	 1.344185e-14	 1.004121e+00	 1.002696e+00	 4.950914e-14	 -1.227047e-12	 5.158805e-11	 -1.230259e-21	  -4.104492e-21	 -4.104492e-21	 -1.211488e-34
2.070976e-11	 2.071707e-11	 -2.877447e-20	 1.142749e-03	 8.766447e-04	 1.329769e-14	 1.004235e+00	 1.002784e+00	 5.084612e-14	 -3.299508e-12	 4.943091e-11	 -1.275325e-21	  -3.124997e-21	 -3.124997e-21	 -1.073921e-34
1.576584e-11	 1.577315e-11	 -2.877669e-20	 1.142162e-03	 8.819989e-04	 1.314900e-14	 1.004349e+00	 1.002871e+00	 5.216845e-14	 -5.192008e-12	 4.736554e-11	 -1.315417e-21	  -2.379248e-21	 -2.379248e-21	 -9.519377e-35
1.200174e-11	 1.200905e-11	 -2.877859e-20	 1.141380e-03	 8.871295e-04	 1.299630e-14	 1.004464e+00	 1.002960e+00	 5.347572e-14	 -6.916098e-12	 4.538805e-11	 -1.350859e-21	  -1.811465e-21	 -1.811465e-21	 -8.437811e-35
9.135906e-12	 9.143213e-12	 -2.878024e-20	 1.140422e-03	 8.920462e-04	 1.284008e-14	 1.004578e+00	 1.003049e+00	 5.476754e-14	 -8.482674e-12	 4.349469e-11	 -1.381956e-21	  -1.379177e-21	 -1.379177e-21	 -7.478912e-35
6.953972e-12	 6.961278e-12	 -2.878166e-20	 1.139302e-03	 8.967579e-04	 1.268081e-14	 1.004692e+00	 1.003138e+00	 5.604358e-14	 -9.902011e-12	 4.168189e-11	 -1.408995e-21	  -1.050051e-21	 -1.050051e-21	 -6.628819e-35
5.292734e-12	 5.300040e-12	 -2.878289e-20	 1.138038e-03	 9.012734e-04	 1.251891e-14	 1.004806e+00	 1.003228e+00	 5.730357e-14	 -1.118379e-11	 3.994621e-11	 -1.432248e-21	  -7.994669e-22	 -7.994669e-22	 -5.875226e-35
4.027933e-12	 4.035240e-12	 -2.878397e-20	 1.136643e-03	 9.056010e-04	 1.235478e-14	 1.004919e+00	 1.003319e+00	 5.854725e-14	 -1.233715e-11	 3.828439e-11	 -1.451971e-21	  -6.086823e-22	 -6.086823e-22	 -5.207208e-35
3.064964e-12	 3.072271e-12	 -2.878490e-20	 1.135132e-03	 9.097488e-04	 1.218879e-14	 1.005033e+00	 1.003409e+00	 5.977443e-14	 -1.337067e-11	 3.669326e-11	 -1.468406e-21	  -4.634265e-22	 -4.634264e-22	 -4.615071e-35
2.331798e-12	 2.339105e-12	 -2.878571e-20	 1.133516e-03	 9.137244e-04	 1.202129e-14	 1.005146e+00	 1.003500e+00	 6.098494e-14	 -1.429247e-11	 3.516984e-11	 -1.481779e-21	  -3.528345e-22	 -3.528345e-22	 -4.090213e-35
1.773595e-12	 1.780901e-12	 -2.878643e-20	 1.131808e-03	 9.175351e-04	 1.185260e-14	 1.005260e+00	 1.003592e+00	 6.217863e-14	 -1.511018e-11	 3.371123e-11	 -1.492305e-21	  -2.686341e-22	 -2.686341e-22	 -3.625003e-35
1.348601e-12	 1.355907e-12	 -2.878705e-20	 1.130019e-03	 9.211879e-04	 1.168302e-14	 1.005373e+00	 1.003684e+00	 6.335541e-14	 -1.583097e-11	 3.231468e-11	 -1.500187e-21	  -2.045273e-22	 -2.045273e-22	 -3.212673e-35
1.025027e-12	 1.032334e-12	 -2.878759e-20	 1.128158e-03	 9.246896e-04	 1.151283e-14	 1.005486e+00	 1.003776e+00	 6.451520e-14	 -1.646160e-11	 3.097755e-11	 -1.505615e-21	  -1.557190e-22	 -1.557190e-22	 -2.847219e-35
7.786712e-13	 7.859780e-13	 -2.878807e-20	 1.126235e-03	 9.280466e-04	 1.134228e-14	 1.005598e+00	 1.003869e+00	 6.565796e-14	 -1.700844e-11	 2.969731e-11	 -1.508767e-21	  -1.185582e-22	 -1.185582e-22	 -2.523318e-35
5.911056e-13	 5.984123e-13	 -2.878849e-20	 1.124260e-03	 9.312650e-04	 1.117161e-14	 1.005711e+00	 1.003962e+00	 6.678365e-14	 -1.747747e-11	 2.847154e-11	 -1.509812e-21	  -9.026551e-23	 -9.026551e-23	 -2.236249e-35
4.483006e-13	 4.556073e-13	 -2.878886e-20	 1.122239e-03	 9.343507e-04	 1.100104e-14	 1.005823e+00	 1.004055e+00	 6.789229e-14	 -1.787432e-11	 2.729793e-11	 -1.508910e-21	  -6.872457e-23	 -6.872457e-23	 -1.981829e-35
3.395745e-13	 3.468813e-13	 -2.878919e-20	 1.120181e-03	 9.373095e-04	 1.083078e-14	 1.005935e+00	 1.004149e+00	 6.898388e-14	 -1.820426e-11	 2.617425e-11	 -1.506208e-21	  -5.232415e-23	 -5.232415e-23	 -1.756346e-35
2.567949e-13	 2.641016e-13	 -2.878948e-20	 1.118093e-03	 9.401466e-04	 1.066101e-14	 1.006047e+00	 1.004243e+00	 7.005847e-14	 -1.847228e-11	 2.509838e-11	 -1.501848e-21	  -3.983753e-23	 -3.983753e-23	 -1.556511e-35
1.937697e-13	 2.010765e-13	 -2.878973e-20	 1.115981e-03	 9.428672e-04	 1.049191e-14	 1.006159e+00	 1.004337e+00	 7.111611e-14	 -1.868304e-11	 2.406829e-11	 -1.495961e-21	  -3.033071e-23	 -3.033071e-23	 -1.379408e-35
1.457849e-13	 1.530916e-13	 -2.878995e-20	 1.113852e-03	 9.454764e-04	 1.032363e-14	 1.006270e+00	 1.004431e+00	 7.215689e-14	 -1.884092e-11	 2.308202e-11	 -1.488671e-21	  -2.309259e-23	 -2.309259e-23	 -1.222453e-35
1.092511e-13	 1.165579e-13	 -2.879015e-20	 1.111710e-03	 9.479788e-04	 1.015632e-14	 1.006382e+00	 1.004526e+00	 7.318089e-14	 -1.895003e-11	 2.213772e-11	 -1.480095e-21	  -1.758178e-23	 -1.758178e-23	 -1.083354e-35
